ctime,datid,datname,pid,leader_pid,usesysid,usename,application_name,client_addr,client_hostname,client_port,backend_start,xact_start,query_start,state_change,wait_event_type,wait_event,state,backend_xid,backend_xmin,query_id,query,backend_type
1683039878.170568,22501,dbt2,4725,,10,postgres,psql,::1,,50280,2023-05-02 08:04:38.117268-07,2023-05-02 08:04:38.170568-07,2023-05-02 08:04:38.170568-07,2023-05-02 08:04:38.170569-07,,,active,,35322579,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683039878.170568,22501,dbt2,4728,,10,postgres,psql,::1,,50320,2023-05-02 08:04:38.113754-07,2023-05-02 08:04:38.165347-07,2023-05-02 08:04:38.165347-07,2023-05-02 08:04:38.165348-07,,,active,,35322578,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_statio_all_tables a, pg_stat_all_tables b
WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",client backend
1683039878.170568,22501,dbt2,4727,,10,postgres,psql,::1,,50306,2023-05-02 08:04:38.11055-07,2023-05-02 08:04:38.168489-07,2023-05-02 08:04:38.168489-07,2023-05-02 08:04:38.16849-07,,,active,,35322579,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1683039878.170568,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683039878.170568,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Timeout,CheckpointWriteDelay,,,,,"",checkpointer
1683039878.170568,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
1683039938.168419,,,2595,,,,"",,,,2023-05-02 07:00:48.61415-07,,,,Activity,AutoVacuumMain,,,,,"",autovacuum launcher
1683039938.168419,,,2597,,10,postgres,"",,,,2023-05-02 07:00:48.616454-07,,,,Activity,LogicalLauncherMain,,,,,"",logical replication launcher
1683039938.168419,22501,dbt2,3913,,10,postgres,dbt2-client,::1,,54592,2023-05-02 07:06:37.882225-07,2023-05-02 08:05:38.167999-07,2023-05-02 08:05:38.16829-07,2023-05-02 08:05:38.16829-07,Lock,transactionid,active,35345116,35345113,,"SELECT * FROM new_order($1, $2, $3, $4, $5, ($6, $7, $8), ($9, $10, $11), ($12, $13, $14), ($15, $16, $17), ($18, $19, $20), ($21, $22, $23), ($24, $25, $26), ($27, $28, $29), ($30, $31, $32), ($33, $34, $35), ($36, $37, $38), ($39, $40, $41), ($42, $43, $44), ($45, $46, $47), ($48, $49, $50))",client backend
1683039938.168419,22501,dbt2,3914,,10,postgres,dbt2-client,::1,,54598,2023-05-02 07:06:37.886556-07,2023-05-02 08:05:38.163448-07,2023-05-02 08:05:38.164153-07,2023-05-02 08:05:38.164154-07,IO,WALSync,active,35345114,,,COMMIT,client backend
1683039938.168419,22501,dbt2,3917,,10,postgres,dbt2-client,::1,,54618,2023-05-02 07:06:37.887757-07,2023-05-02 08:05:38.163238-07,2023-05-02 08:05:38.165248-07,2023-05-02 08:05:38.165249-07,LWLock,WALWrite,active,35345113,,,COMMIT,client backend
1683039938.168419,22501,dbt2,3916,,10,postgres,dbt2-client,::1,,54612,2023-05-02 07:06:37.885513-07,2023-05-02 08:05:38.167029-07,2023-05-02 08:05:38.167583-07,2023-05-02 08:05:38.167583-07,LWLock,WALWrite,active,35345115,,,COMMIT,client backend
1683039938.168419,22501,dbt2,4740,,10,postgres,psql,::1,,55800,2023-05-02 08:05:38.139182-07,,2023-05-02 08:05:38.169168-07,2023-05-02 08:05:38.171261-07,Client,ClientRead,idle,,,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_database) TO STDOUT (FORMAT CSV);",client backend
1683039938.168419,22501,dbt2,4741,,10,postgres,psql,::1,,55810,2023-05-02 08:05:38.138414-07,2023-05-02 08:05:38.168419-07,2023-05-02 08:05:38.168419-07,2023-05-02 08:05:38.168419-07,,,active,,35345113,,"COPY (SELECT extract(EPOCH FROM transaction_timestamp()) AS ctime, *
FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",client backend
1683039938.168419,,,2593,,,,"",,,,2023-05-02 07:00:48.612162-07,,,,Activity,BgWriterMain,,,,,"",background writer
1683039938.168419,,,2592,,,,"",,,,2023-05-02 07:00:48.611152-07,,,,Activity,CheckpointerMain,,,,,"",checkpointer
1683039938.168419,,,2594,,,,"",,,,2023-05-02 07:00:48.613192-07,,,,Activity,WalWriterMain,,,,,"",walwriter
